id,date,time,epoch,max_epochs,t_loss,t_acc,mcc,acc,prec,recall,f1,auroc,aupr,frac_pos,input_mode,coord_struct,dom_struct,go_struct,concat_struct,reg,drop,batchsize,act,optim,lr,lr_sched,lr_plat,class_weight,train_path,test_path,coord_path,dom_path,go_path,coord_norm,aux_output_weights
24,20170620,2123,10,10,0.00740863348782,0.998036071793,0.0576759596433,0.998001185276,0.119232959939,0.0286470212572,0.0461951524514,0.700821744072,0.015294502284,0.00040595986385,g,[64],[64],[64],[64],0,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_512_tanh.npy,arrays/encoded_go_tanh_512.npy,man,[]
25,20170620,1925,1,10,0.0145210494669,0.997214267031,0.136579638145,0.997038273452,0.135801924265,0.140361280905,0.138043965904,0.876196237801,0.0618374855007,0.00174639046803,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
25,20170620,2254,2,10,0.0135847671067,0.997123211241,0.140372198466,0.996828780589,0.130346153846,0.154593558982,0.14143817036,0.87951952573,0.0645847850466,0.00200397882288,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
25,20170621,222,3,10,0.012918202596,0.997080087157,0.14589114863,0.996602022677,0.126793291574,0.171745278715,0.1458849969,0.885707656,0.0692342303456,0.00228869796794,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
25,20170621,549,4,10,0.0123421633971,0.997038244463,0.148492028075,0.996571115158,0.127726267859,0.176580603959,0.148231825231,0.885591943803,0.0713960153724,0.0023359456225,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
25,20170621,943,5,10,0.011814770032,0.997004803065,0.150435541942,0.996257184168,0.120346616498,0.192591916796,0.148129955793,0.887224866469,0.0731587718783,0.00270398404093,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
25,20170621,1339,6,10,0.0113315803517,0.996972960997,0.154582184077,0.996232288585,0.122532411167,0.199616823283,0.151852173159,0.888312821126,0.0772915745883,0.00275261906544,cdg,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,1702,1,10,0.00791360075238,0.997344313699,0.126117646444,0.997658736126,0.167165354331,0.0968433537086,0.122638784588,0.872668330955,0.0568593046886,0.000978866578867,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,1759,2,10,0.00753324774122,0.997256148263,0.130972725882,0.997166373944,0.13707942097,0.127862421312,0.132310597121,0.878513365704,0.06023952774,0.00157605226808,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,1857,3,10,0.00734031704106,0.997252246284,0.131584843945,0.996988482286,0.129525619978,0.13675759511,0.133043401083,0.881368139526,0.0621532714722,0.00178400360901,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,1953,4,10,0.0071801608373,0.997254047939,0.133441773963,0.997092535032,0.135642468407,0.134157467384,0.134895881112,0.881187495609,0.0628933828399,0.00167116418606,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,2050,5,10,0.0070469526839,0.997247438662,0.132457906678,0.997149725505,0.13754092047,0.13032570021,0.133836136225,0.880509765518,0.0623884517757,0.00160102492726,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,2146,6,10,0.00692216423434,0.997257795764,0.133947886874,0.997345961277,0.14983768051,0.12211477055,0.13456318488,0.881284804286,0.0635970711675,0.00137704175575,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,2244,7,10,0.00680703106096,0.997247496469,0.131533740197,0.997140245144,0.136278690881,0.129732688623,0.132925147811,0.883035751345,0.0623080054988,0.00160850130979,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170620,2342,8,10,0.0067055372016,0.99725599411,0.131677770761,0.997533410373,0.161290322581,0.109479062129,0.130427694147,0.879910062736,0.0616376915771,0.00114689249555,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170621,40,9,10,0.00661068736971,0.997263499397,0.136456277385,0.99741324872,0.156646409818,0.121111212481,0.136605695763,0.881165444794,0.0655811132571,0.00130636296419,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
26,20170621,137,10,10,0.00651982655704,0.997266360847,0.13567029399,0.997183793145,0.142045454545,0.132287200073,0.13699277245,0.882505866779,0.0650668211804,0.00157358583261,c,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170620,1934,1,10,0.00975269311035,0.99820874155,0.0228870306283,0.99826910183,0.127955493741,0.00419669738163,0.00812684952078,0.755417110795,0.0135683481211,5.54177220634E-05,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170620,2036,2,10,0.00916940731861,0.998212296686,0.0593577283782,0.998007274289,0.123227290149,0.0293312653955,0.0473839351511,0.777843415098,0.0195669691494,0.00040218313453,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170620,2138,3,10,0.00883511627265,0.998074812173,0.067954329122,0.997855819736,0.116330513988,0.0407809506432,0.0603911237207,0.790173098221,0.022485604992,0.000592329894377,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170620,2246,4,10,0.00857482439749,0.997967666745,0.0753525031085,0.997697428333,0.111794571373,0.0522306358909,0.0711976122373,0.798481152682,0.0254726491997,0.000789413503996,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170620,2354,5,10,0.00834675097782,0.997873710966,0.0763298886614,0.997629678433,0.108033732801,0.0555150077548,0.0733419712538,0.805178685465,0.0258049595349,0.000868262363066,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170621,102,6,10,0.00814914133601,0.997796914256,0.0822743369682,0.997382572429,0.100762852405,0.0692911230727,0.0821147660621,0.810793055904,0.0275959483776,0.00116192233673,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170621,210,7,10,0.00797496656061,0.997719838145,0.0823264477266,0.997618733626,0.114528739582,0.0608064957577,0.0794374422693,0.814137233541,0.0295693759687,0.000897088827672,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170621,317,8,10,0.00781105797391,0.997672561586,0.0880981358661,0.997484389968,0.112469260813,0.0709333090047,0.0869978740069,0.815483620413,0.0306782333451,0.00106565427712,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170621,420,9,10,0.0076659718229,0.997618242197,0.0900241655414,0.997261485862,0.103311567164,0.0808320408722,0.0906996980089,0.821463995584,0.0313491602451,0.00132200941423,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
27,20170621,526,10,10,0.00753346331593,0.997565136756,0.0913267434072,0.997128144195,0.0992789215174,0.0866709241857,0.0925474914759,0.822849274481,0.0318189067463,0.00147508256585,d,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170620,1951,1,10,0.009877812044,0.998143776024,0.0468876550285,0.998121501082,0.123308733087,0.0182921266308,0.0318582664654,0.688569503221,0.0125197976328,0.000250651505077,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170620,2049,2,10,0.0095767225979,0.998104264882,0.0510708795669,0.99810608586,0.12822671156,0.0208466380805,0.0358628266499,0.695672487004,0.0138274274521,0.000274699250951,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170620,2147,3,10,0.0094038084078,0.998085737712,0.0513098618878,0.998107550306,0.129123202707,0.0208922543564,0.0359652911382,0.701850954632,0.0133880628694,0.000273388957106,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170620,2245,4,10,0.00925891482536,0.998076440406,0.054136835042,0.997820595954,0.0923787528868,0.0328437186388,0.0484587427648,0.705101091821,0.0142346555468,0.000600731190212,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170620,2343,5,10,0.00912649418318,0.998069070003,0.0554032722665,0.998003960016,0.115644942951,0.0272785329806,0.0441442439006,0.706402556726,0.0145158572245,0.000398560557427,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170621,42,6,10,0.00900446362386,0.998058472038,0.0567823299967,0.997971048518,0.113045007032,0.0293312653955,0.0465773270554,0.706344534699,0.0156449900869,0.000438408905559,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170621,141,7,10,0.0088930904218,0.998052749137,0.0543397094587,0.997970277757,0.108726498758,0.0279627771189,0.0444847605225,0.706011210846,0.0149099088416,0.00043455510013,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170621,239,8,10,0.00879102658598,0.998057990312,0.0538099936635,0.99788880831,0.0981631153564,0.0304716722927,0.0465067706339,0.707949292796,0.0148701013937,0.000524502918834,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170621,338,9,10,0.00869685915379,0.998053876375,0.0567834332066,0.998020377227,0.120918984281,0.0273697655323,0.044636214849,0.708649861902,0.015465617517,0.000382451650735,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
28,20170621,436,10,10,0.00860671820368,0.998050639178,0.0573451704639,0.998031938644,0.1240632806,0.0271873004288,0.0446007633017,0.706301013286,0.015806747859,0.000370273625581,g,[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],[1024; 128; 64],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
29,20170621,210,1,10,0.0131194973811,0.997338542625,0.136645821944,0.997272584822,0.14779742597,0.128865979381,0.137683984794,0.877488333418,0.0630452080909,0.00147323273925,cdg,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
29,20170621,643,2,10,0.0123688057861,0.997140620807,0.140008069541,0.997343571918,0.155165777753,0.128729130554,0.140716547408,0.882670831157,0.0670476880034,0.0014017831866,cdg,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
29,20170621,1149,3,10,0.0117930041626,0.997049950397,0.144314521247,0.997153425158,0.147817925856,0.143691269045,0.145725388601,0.886094498473,0.0690934147056,0.00164249187367,cdg,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
29,20170621,1622,4,10,0.0112737478468,0.996973490895,0.146962113632,0.997426428735,0.167208357516,0.131420490831,0.147170004087,0.887957344343,0.0699404734972,0.0013280213507,cdg,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170620,2214,1,10,0.00810975669784,0.99780575874,0.1216411613,0.997477453119,0.147047295532,0.102682237022,0.120923986033,0.854835219377,0.0516144525596,0.00117988107002,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170620,2251,2,10,0.00772777866966,0.997587373214,0.12120655528,0.997687023058,0.164857024451,0.0907307727397,0.117044752405,0.857495861344,0.0520651768253,0.000929923249923,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170620,2328,3,10,0.00755688272375,0.997535105977,0.122291412725,0.997674845033,0.164755631455,0.0924185749475,0.118413746749,0.863719306484,0.0538115952065,0.000947804907112,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,6,4,10,0.00739644737721,0.997493802816,0.122193713617,0.997836936089,0.184766988298,0.082109296597,0.11369378474,0.868811504078,0.0547098178167,0.00075087544971,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,43,5,10,0.00725244252363,0.997459436505,0.126856012977,0.997217629557,0.136057914463,0.120883131101,0.128022416,0.871210443646,0.05644560936,0.00150121136666,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,121,6,10,0.00712341248546,0.997436429286,0.12651160247,0.997518072228,0.154951325948,0.105282364748,0.125376863949,0.873492184808,0.0562036866452,0.00114804863718,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,157,7,10,0.00700334850651,0.997411842006,0.126970461612,0.99718625958,0.13455948682,0.122479700757,0.128235743624,0.874469744022,0.0570926184813,0.00153797667045,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,234,8,10,0.0069032586626,0.997399596539,0.125642906005,0.997701127986,0.171159926777,0.0938326795,0.121213906895,0.877627769931,0.0565990882782,0.00092630067282,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
30,20170621,311,9,10,0.00681170593141,0.997379450771,0.126868966087,0.997511135378,0.154757941,0.106012225162,0.125829069547,0.878133517789,0.05714497484,0.00115745192243,c,[1024],[1024],[1024],[1024],1E-06,0,64,relu,sgd,0.01,[None; None],[],{0: 0.08; 1: 1.0},arrays/080_embed/nl_train_02_emb.npy,arrays/080_embed/nl_val_01_emb.npy,arrays/080_embed/4D_coord_4x16k.npy,arrays/encoded_dom_32_tanh.npy,arrays/encoded_go_tanh_32.npy,man,[]
